createdAt,status,seqNumber,slot,completedAt,pax,grossTotal,nettTotal,type
2023-08-06 01:15:33.415 UTC,COMPLETED,691,17,2023-08-06 01:16:12.882 UTC,1,23.0,23.0,Dine In
2023-08-06 06:12:24.628 UTC,COMPLETED,722,03,2023-08-06 06:13:11.338 UTC,1,25.9,25.9,Dine In
2023-08-06 06:19:44.258 UTC,COMPLETED,724,12,2023-08-06 06:41:57.701 UTC,2,22.5,24.8,Dine In
2023-08-06 06:14:48.602 UTC,COMPLETED,723,06,2023-08-06 06:41:30.484 UTC,5,80.8,88.9,Dine In
2023-08-06 03:43:04.389 UTC,COMPLETED,710,08,2023-08-06 04:05:18.677 UTC,1,15.5,17.1,Dine In
2023-08-06 11:10:07.477 UTC,COMPLETED,739,01,2023-08-06 11:10:07.419 UTC,1,23.0,23.0,Dine In
2023-08-06 02:26:31.946 UTC,COMPLETED,703,03,2023-08-06 02:46:54.727 UTC,2,27.5,30.3,Dine In
2023-08-06 09:25:46.393 UTC,COMPLETED,735,01,2023-08-06 09:26:14.635 UTC,1,10.0,11.0,Dine In
2023-08-06 04:59:04.629 UTC,COMPLETED,715,02,2023-08-06 04:59:30.437 UTC,1,11.5,11.5,Dine In
2023-08-06 03:53:29.347 UTC,COMPLETED,711,05,2023-08-06 04:06:48.388 UTC,2,39.9,42.7,Dine In
2023-08-06 09:20:25.79 UTC,COMPLETED,733,02,2023-08-06 09:21:09.436 UTC,1,11.0,12.1,Dine In
2023-08-06 05:24:30.719 UTC,COMPLETED,717,06,2023-08-06 05:49:02.385 UTC,3,91.0,100.1,Dine In
2023-08-06 02:44:20.44 UTC,COMPLETED,706,01,2023-08-06 02:44:50.797 UTC,1,22.4,24.6,Dine In
2023-08-06 15:45:41.205 UTC,COMPLETED,745,19,2023-08-06 15:57:09.699 UTC,1,11.0,12.1,Dine In
2023-08-06 04:57:22.171 UTC,COMPLETED,713,11,2023-08-06 05:44:49.929 UTC,2,22.5,24.8,Dine In
2023-08-06 00:02:04.522 UTC,COMPLETED,687,01,2023-08-06 00:02:20.888 UTC,1,4.5,5.0,Dine In
2023-08-06 09:36:38.236 UTC,COMPLETED,736,17,2023-08-06 09:54:42.544 UTC,1,12.8,14.1,Dine In
2023-08-06 10:31:25.538 UTC,COMPLETED,737,10,2023-08-06 11:02:51.558 UTC,6,68.3,75.1,Dine In
2023-08-06 00:22:25.706 UTC,COMPLETED,688,01,2023-08-06 00:35:47.692 UTC,1,13.5,14.9,Dine In
2023-08-06 07:00:25.331 UTC,COMPLETED,726,08,2023-08-06 07:20:26.031 UTC,2,22.5,24.8,Dine In
2023-08-06 09:14:21.968 UTC,COMPLETED,730,01,2023-08-06 09:15:23.745 UTC,1,9.5,9.5,Dine In
2023-08-06 15:54:31.122 UTC,COMPLETED,747,17,2023-08-06 16:49:45.989 UTC,1,29.7,32.7,Dine In
2023-08-06 04:28:26.089 UTC,COMPLETED,712,06,2023-08-06 04:38:02.244 UTC,2,20.0,22.0,Dine In
2023-08-06 01:54:27.234 UTC,COMPLETED,699,11,2023-08-06 02:28:39.645 UTC,2,23.5,25.9,Dine In
2023-08-06 22:45:08.118 UTC,COMPLETED,757,15,2023-08-06 23:10:14.863 UTC,1,10.0,11.0,Dine In
2023-08-06 13:35:41.922 UTC,COMPLETED,741,16,2023-08-06 13:59:35.115 UTC,2,29.8,32.8,Dine In
2023-08-06 11:07:56.552 UTC,COMPLETED,738,12,2023-08-06 11:46:52.083 UTC,3,46.7,51.4,Dine In
2023-08-06 17:49:03.232 UTC,COMPLETED,751,15,2023-08-06 18:15:31.215 UTC,2,22.0,24.2,Dine In
2023-08-06 02:51:18.054 UTC,COMPLETED,707,02,2023-08-06 03:03:53.976 UTC,1,14.0,14.9,Dine In
2023-08-06 02:33:38.745 UTC,COMPLETED,705,12,2023-08-06 02:47:44.149 UTC,1,13.4,14.7,Dine In
2023-08-06 14:38:25.453 UTC,COMPLETED,743,03,2023-08-06 14:51:28.476 UTC,1,20.0,22.0,Dine In
2023-08-06 07:42:26.926 UTC,COMPLETED,728,06,2023-08-06 08:16:09.632 UTC,5,62.7,69.0,Dine In
2023-08-06 01:33:35 UTC,COMPLETED,695,06,2023-08-06 02:05:42.35 UTC,1,21.9,24.1,Dine In
2023-08-06 14:10:12.271 UTC,COMPLETED,742,15,2023-08-06 15:32:46.048 UTC,1,40.0,44.0,Dine In
2023-08-06 15:55:40.427 UTC,COMPLETED,748,02,2023-08-06 16:21:31.409 UTC,1,29.4,32.3,Dine In
2023-08-06 07:12:10 UTC,COMPLETED,727,03,2023-08-06 07:36:44.341 UTC,2,50.0,55.0,Dine In
2023-08-06 12:19:00.968 UTC,COMPLETED,740,02,2023-08-06 12:48:33.574 UTC,1,10.0,11.0,Dine In
2023-08-06 01:39:30.076 UTC,COMPLETED,697,17,2023-08-06 02:33:28.951 UTC,2,18.0,19.8,Dine In
2023-08-06 00:38:57.98 UTC,COMPLETED,689,08,2023-08-06 01:03:38.93 UTC,2,19.3,21.2,Dine In
2023-08-06 16:03:08.399 UTC,COMPLETED,749,12,2023-08-06 16:20:07.032 UTC,2,11.0,12.1,Dine In
2023-08-06 03:01:22.983 UTC,COMPLETED,708,05,2023-08-06 03:16:46.603 UTC,1,9.0,9.9,Dine In
2023-08-06 05:20:15.25 UTC,COMPLETED,716,13,2023-08-06 05:45:14.256 UTC,3,42.5,46.8,Dine In
2023-08-06 03:42:11.51 UTC,COMPLETED,709,02,2023-08-06 03:42:30.238 UTC,1,28.4,28.4,Dine In
2023-08-06 15:06:38.694 UTC,COMPLETED,744,02,2023-08-06 15:28:25.645 UTC,2,41.8,46.0,Dine In
2023-08-06 01:30:39.667 UTC,COMPLETED,694,15,2023-08-06 01:54:48.51 UTC,2,21.3,23.4,Dine In
2023-08-06 02:24:22.102 UTC,COMPLETED,702,09,2023-08-06 02:45:30.92 UTC,3,29.8,32.8,Dine In
2023-08-06 23:50:57.718 UTC,COMPLETED,758,15,2023-08-07 00:07:37.393 UTC,2,31.2,33.4,Dine In
2023-08-06 05:49:28.733 UTC,COMPLETED,720,08,2023-08-06 06:05:49.713 UTC,1,15.5,17.1,Dine In
2023-08-06 02:08:14.552 UTC,COMPLETED,701,06,2023-08-06 03:41:53.027 UTC,1,9.5,9.5,Dine In
2023-08-06 22:11:56.964 UTC,COMPLETED,756,17,2023-08-06 22:26:39.843 UTC,1,17.9,19.7,Dine In
2023-08-06 19:33:10.981 UTC,COMPLETED,752,16,2023-08-06 19:35:33.96 UTC,1,19.0,19.0,Dine In
2023-08-06 04:58:30.832 UTC,COMPLETED,714,12,2023-08-06 05:21:34.004 UTC,1,15.0,16.5,Dine In
2023-08-06 02:29:30.35 UTC,COMPLETED,704,15,2023-08-06 03:05:07.258 UTC,2,42.1,46.3,Dine In
2023-08-06 19:43:24.389 UTC,COMPLETED,754,16,2023-08-06 20:15:25.721 UTC,2,18.0,19.8,Dine In
2023-08-06 09:05:14.028 UTC,COMPLETED,729,15,2023-08-06 10:21:56.33 UTC,2,6.0,6.6,Dine In
2023-08-06 06:20:49.602 UTC,COMPLETED,725,02,2023-08-06 06:21:45.905 UTC,1,16.5,16.5,Dine In
2023-08-06 01:52:08.378 UTC,COMPLETED,698,07,2023-08-06 02:34:57.341 UTC,6,98.8,108.7,Dine In
2023-08-06 09:24:26.26 UTC,COMPLETED,734,05,2023-08-06 09:51:57.96 UTC,3,49.4,54.3,Dine In
2023-08-06 01:28:23.024 UTC,COMPLETED,692,01,2023-08-06 02:40:48.157 UTC,1,68.4,70.6,Dine In
2023-08-06 05:51:29.687 UTC,COMPLETED,721,11,2023-08-06 06:15:52.981 UTC,2,27.7,30.5,Dine In
2023-08-06 01:28:37.119 UTC,COMPLETED,693,03,2023-08-06 02:17:00.133 UTC,3,51.2,56.3,Dine In
2023-08-06 02:07:13.488 UTC,COMPLETED,700,08,2023-08-06 02:36:03.613 UTC,3,41.3,45.4,Dine In
2023-08-06 15:47:43.733 UTC,COMPLETED,746,TA29,2023-08-06 15:48:06.603 UTC,0,6.5,6.5,Takeaway
2023-08-06 09:16:36.538 UTC,COMPLETED,731,TA26,2023-08-06 09:17:30.263 UTC,0,6.5,6.5,Takeaway
2023-08-06 19:51:33.728 UTC,COMPLETED,755,TA33,2023-08-06 19:57:42.725 UTC,0,27.0,27.0,Takeaway
2023-08-06 17:23:29.47 UTC,COMPLETED,750,TA30,2023-08-06 17:23:50.957 UTC,0,11.5,11.5,Takeaway
2023-08-06 09:18:20.481 UTC,COMPLETED,732,TA27,2023-08-06 09:19:33.461 UTC,0,9.5,9.5,Takeaway
2023-08-06 19:33:08.684 UTC,COMPLETED,753,TA31,2023-08-06 19:34:09.26 UTC,0,36.2,36.2,Takeaway
2023-08-04 20:42:16.066 UTC,COMPLETED,616,C12,2023-08-04 20:59:50.328 UTC,0,28.5,28.5,Counter
2023-08-04 03:55:54.797 UTC,COMPLETED,550,06,2023-08-04 04:32:10.326 UTC,3,29.0,31.9,Dine In
2023-08-04 03:52:53.083 UTC,VOIDED,549,29,2023-08-04 11:55:44.22 UTC,1,0.0,0.0,Dine In
2023-08-04 06:16:26.325 UTC,COMPLETED,577,15,2023-08-04 06:49:15.117 UTC,1,26.4,28.4,Dine In
2023-08-04 04:58:43.596 UTC,COMPLETED,562,12,2023-08-04 05:46:00.341 UTC,3,46.4,51.0,Dine In
2023-08-04 07:48:18.373 UTC,COMPLETED,586,05,2023-08-04 08:27:17.909 UTC,1,33.8,37.2,Dine In
2023-08-04 01:02:18.788 UTC,COMPLETED,538,29,2023-08-04 01:10:12.974 UTC,1,8.9,9.8,Dine In
2023-08-04 05:49:29.144 UTC,COMPLETED,570,08,2023-08-04 05:49:29.082 UTC,3,31.3,34.4,Dine In
2023-08-04 01:01:24.288 UTC,COMPLETED,537,01,2023-08-04 01:17:18.569 UTC,1,28.7,30.6,Dine In
2023-08-04 09:07:29.67 UTC,COMPLETED,590,12,2023-08-04 09:14:15.458 UTC,1,3.7,4.1,Dine In
2023-08-04 04:42:48 UTC,COMPLETED,556,09,2023-08-04 05:28:15.473 UTC,3,37.9,41.7,Dine In
2023-08-04 07:30:56.189 UTC,COMPLETED,584,12,2023-08-04 08:06:40.555 UTC,2,23.6,26.0,Dine In
2023-08-04 17:29:07.235 UTC,COMPLETED,611,06,2023-08-04 18:09:42.69 UTC,4,91.6,99.7,Dine In
2023-08-04 00:18:48.06 UTC,COMPLETED,531,01,2023-08-04 00:39:15.678 UTC,1,12.0,13.2,Dine In
2023-08-04 00:41:44.491 UTC,COMPLETED,533,05,2023-08-04 01:22:13.147 UTC,3,46.6,51.3,Dine In
2023-08-04 04:17:42.997 UTC,COMPLETED,552,03,2023-08-04 04:43:33.396 UTC,1,13.5,14.9,Dine In
2023-08-04 16:41:53.938 UTC,COMPLETED,608,17,2023-08-04 17:30:31.934 UTC,2,24.9,27.4,Dine In
2023-08-04 13:48:53.109 UTC,COMPLETED,603,15,2023-08-04 14:07:08.066 UTC,1,14.5,16.0,Dine In
2023-08-04 13:35:20.085 UTC,COMPLETED,602,08,2023-08-04 14:25:15.021 UTC,2,23.5,25.9,Dine In
2023-08-04 07:18:12.81 UTC,COMPLETED,581,08,2023-08-04 07:38:11.175 UTC,1,9.0,9.9,Dine In
2023-08-04 04:40:15.39 UTC,COMPLETED,554,15,2023-08-04 04:49:35.198 UTC,1,5.5,6.1,Dine In
2023-08-04 09:30:35.914 UTC,COMPLETED,592,15,2023-08-04 09:33:47.444 UTC,1,9.0,9.9,Dine In
2023-08-04 00:33:38.401 UTC,COMPLETED,532,16,2023-08-04 01:08:48.644 UTC,2,25.2,27.7,Dine In
2023-08-04 07:32:42.377 UTC,COMPLETED,585,17,2023-08-04 08:32:41.599 UTC,1,4.3,4.7,Dine In
2023-08-04 04:57:09.518 UTC,COMPLETED,561,03,2023-08-04 05:36:35.017 UTC,2,20.0,22.0,Dine In
2023-08-04 14:23:30.877 UTC,COMPLETED,605,12,2023-08-04 14:50:32.259 UTC,2,16.0,17.6,Dine In
2023-08-04 07:29:29.984 UTC,COMPLETED,583,03,2023-08-04 07:47:28.816 UTC,1,9.0,9.9,Dine In
2023-08-04 12:01:00.401 UTC,COMPLETED,595,21,2023-08-04 12:09:03.596 UTC,1,9.0,9.9,Dine In
2023-08-04 00:06:00.199 UTC,COMPLETED,528,30,2023-08-04 12:28:08.421 UTC,1,50.3,0.0,Dine In
2023-08-04 04:55:28.175 UTC,COMPLETED,559,06,2023-08-04 05:33:56.757 UTC,3,47.1,51.8,Dine In
2023-08-04 04:47:51.589 UTC,COMPLETED,557,17,2023-08-04 05:32:09.218 UTC,2,27.2,29.9,Dine In
2023-08-04 07:01:54.155 UTC,COMPLETED,578,11,2023-08-04 07:02:52.618 UTC,1,13.5,14.9,Dine In
2023-08-04 02:46:27.67 UTC,COMPLETED,544,02,2023-08-04 03:40:55.767 UTC,3,105.5,116.1,Dine In
2023-08-04 03:19:02.153 UTC,COMPLETED,546,03,2023-08-04 03:39:31.667 UTC,1,34.9,37.2,Dine In
2023-08-04 02:23:29.131 UTC,COMPLETED,542,17,2023-08-04 02:59:19.999 UTC,2,33.2,36.5,Dine In
2023-08-04 05:56:19.374 UTC,COMPLETED,573,09,2023-08-04 06:36:26.834 UTC,1,12.7,14.0,Dine In
2023-08-04 20:15:01.643 UTC,COMPLETED,613,16,2023-08-04 21:00:35.805 UTC,1,57.2,62.9,Dine In
2023-08-04 04:49:57.074 UTC,COMPLETED,558,11,2023-08-04 05:27:36.344 UTC,1,68.0,74.8,Dine In
2023-08-04 11:44:26.82 UTC,COMPLETED,594,10,2023-08-04 12:05:47.581 UTC,2,33.4,36.7,Dine In
2023-08-04 15:15:05.358 UTC,COMPLETED,606,09,2023-08-04 15:35:42.629 UTC,2,25.4,27.9,Dine In
2023-08-04 21:01:05.568 UTC,COMPLETED,617,02,2023-08-04 21:30:56.144 UTC,2,43.7,48.1,Dine In
2023-08-04 00:08:43.034 UTC,COMPLETED,529,15,2023-08-04 00:15:14.02 UTC,1,13.3,14.6,Dine In
2023-08-04 00:44:34.324 UTC,COMPLETED,534,15,2023-08-04 01:17:58.817 UTC,1,13.5,14.9,Dine In
2023-08-04 08:39:50.655 UTC,COMPLETED,589,08,2023-08-04 09:26:33.049 UTC,2,20.0,22.0,Dine In
2023-08-04 15:33:21.741 UTC,COMPLETED,607,17,2023-08-04 15:50:13.188 UTC,2,18.0,19.8,Dine In
2023-08-04 05:38:54.093 UTC,COMPLETED,566,05,2023-08-04 06:01:31.092 UTC,2,21.0,23.1,Dine In
2023-08-04 05:20:50.519 UTC,COMPLETED,565,16,2023-08-04 06:26:18.786 UTC,2,29.0,31.9,Dine In
2023-08-04 12:58:09.475 UTC,COMPLETED,601,30,2023-08-04 13:01:38.237 UTC,1,11.0,0.0,Dine In
2023-08-04 07:16:50.693 UTC,COMPLETED,580,15,2023-08-04 07:34:09.484 UTC,1,9.0,9.9,Dine In
2023-08-04 04:42:22.393 UTC,COMPLETED,555,02,2023-08-04 05:24:04.411 UTC,2,28.0,30.8,Dine In
2023-08-04 07:06:52.132 UTC,COMPLETED,579,16,2023-08-04 07:55:58.581 UTC,1,13.5,14.9,Dine In
2023-08-04 08:12:47.751 UTC,COMPLETED,588,06,2023-08-04 08:47:29.015 UTC,1,23.0,25.3,Dine In
2023-08-04 20:18:14.241 UTC,COMPLETED,615,30,2023-08-04 20:27:31.805 UTC,1,5.5,6.1,Dine In
2023-08-04 14:03:23.582 UTC,COMPLETED,604,19,2023-08-04 14:29:55.132 UTC,2,27.9,30.7,Dine In
2023-08-04 19:46:40.259 UTC,COMPLETED,612,30,2023-08-04 19:47:31.462 UTC,1,11.0,0.0,Dine In
2023-08-04 04:39:12.78 UTC,COMPLETED,553,07,2023-08-04 05:29:02.965 UTC,3,29.0,31.9,Dine In
2023-08-04 09:31:33.336 UTC,COMPLETED,593,09,2023-08-04 09:52:14.228 UTC,2,18.0,19.8,Dine In
2023-08-04 03:06:53.458 UTC,COMPLETED,545,01,2023-08-04 03:31:17.839 UTC,1,10.0,11.0,Dine In
2023-08-04 00:14:30.12 UTC,COMPLETED,530,20,2023-08-04 01:05:08.636 UTC,1,13.5,14.9,Dine In
2023-08-04 05:58:26.75 UTC,COMPLETED,574,18,2023-08-04 06:46:44.333 UTC,1,15.5,17.1,Dine In
2023-08-04 04:00:20.125 UTC,COMPLETED,551,16,2023-08-04 04:38:17.35 UTC,1,73.7,81.1,Dine In
2023-08-04 05:40:55.664 UTC,COMPLETED,567,08,2023-08-04 05:42:10.942 UTC,1,31.3,34.4,Dine In
2023-08-04 05:51:55.869 UTC,COMPLETED,572,08,2023-08-04 06:15:51.424 UTC,1,17.0,18.7,Dine In
2023-08-04 08:00:07.11 UTC,COMPLETED,587,11,2023-08-04 08:49:47.209 UTC,1,19.9,21.9,Dine In
2023-08-04 12:26:42.757 UTC,COMPLETED,596,05,2023-08-04 13:06:31.028 UTC,3,37.8,36.1,Dine In
2023-08-04 20:15:36.236 UTC,COMPLETED,614,01,2023-08-04 20:49:24.284 UTC,1,9.0,9.9,Dine In
2023-08-04 04:55:58.443 UTC,COMPLETED,560,05,2023-08-04 05:23:39.861 UTC,1,16.5,18.2,Dine In
2023-08-04 05:17:00.681 UTC,COMPLETED,564,08,2023-08-04 05:32:41.137 UTC,3,31.3,34.4,Dine In
2023-08-04 07:22:05.954 UTC,COMPLETED,582,05,2023-08-04 07:40:24.596 UTC,1,13.5,14.9,Dine In
2023-08-04 02:40:12.785 UTC,COMPLETED,543,15,2023-08-04 03:08:18.516 UTC,2,40.9,45.0,Dine In
2023-08-04 16:59:50.35 UTC,COMPLETED,610,06,2023-08-04 17:23:54.303 UTC,2,22.5,24.8,Dine In
2023-08-04 01:34:11.62 UTC,VOIDED,540,10,2023-08-04 01:34:45.663 UTC,1,0.0,0.0,Dine In
2023-08-04 00:02:34.157 UTC,COMPLETED,527,16,2023-08-04 00:22:33.253 UTC,2,26.3,28.9,Dine In
2023-08-04 16:54:54.146 UTC,COMPLETED,609,19,2023-08-04 17:33:33.945 UTC,2,35.5,39.1,Dine In
2023-08-04 05:49:47.191 UTC,COMPLETED,571,17,2023-08-04 06:09:59.407 UTC,1,15.5,17.1,Dine In
2023-08-04 02:23:22.033 UTC,COMPLETED,541,16,2023-08-04 02:47:23.037 UTC,1,18.5,20.4,Dine In
2023-08-04 12:48:17.181 UTC,VOIDED,598,15,2023-08-04 12:49:18.011 UTC,1,0.0,0.0,Dine In
2023-08-04 01:11:26.807 UTC,COMPLETED,539,08,2023-08-04 01:27:59.983 UTC,3,37.8,41.6,Dine In
2023-08-04 12:51:44.367 UTC,COMPLETED,600,11,2023-08-04 13:13:10.951 UTC,2,27.0,29.7,Dine In
2023-08-04 05:47:51.076 UTC,COMPLETED,569,TA99,2023-08-04 05:48:19.378 UTC,0,5.0,5.0,Takeaway
2023-08-04 03:41:42.678 UTC,COMPLETED,548,TA96,2023-08-04 03:46:50.086 UTC,0,9.5,9.5,Takeaway
2023-08-04 00:52:42.068 UTC,COMPLETED,535,TA93,2023-08-04 00:54:17.895 UTC,0,30.5,30.5,Takeaway
2023-08-04 03:33:59.888 UTC,COMPLETED,547,TA95,2023-08-04 03:38:53.579 UTC,0,0.0,0.0,Takeaway
2023-08-04 12:49:19.71 UTC,COMPLETED,599,TA08,2023-08-04 12:49:47.677 UTC,0,11.0,11.0,Takeaway
2023-08-04 00:58:35.672 UTC,COMPLETED,536,TA94,2023-08-04 01:26:15.028 UTC,0,9.5,9.5,Takeaway
2023-08-04 06:12:57.089 UTC,COMPLETED,575,TA02,2023-08-04 06:14:20.834 UTC,0,18.0,18.0,Takeaway
2023-08-04 05:04:38.96 UTC,COMPLETED,563,TA97,2023-08-04 05:05:24.826 UTC,0,10.5,10.5,Takeaway
2023-08-04 12:47:34.612 UTC,VOIDED,597,TA05,2023-08-04 12:48:10.81 UTC,0,0.0,0.0,Takeaway
2023-08-04 06:14:36.043 UTC,COMPLETED,576,TA03,2023-08-04 06:15:17.6 UTC,0,28.3,28.3,Takeaway
2023-08-04 05:46:18.373 UTC,COMPLETED,568,TA98,2023-08-04 05:47:28.88 UTC,0,18.9,18.9,Takeaway
2023-08-04 09:16:19.461 UTC,COMPLETED,591,TA04,2023-08-04 09:17:14.575 UTC,0,15.3,15.3,Takeaway
2023-08-29 09:57:10.987 UTC,COMPLETED,2438,01,2023-08-29 10:44:39.137 UTC,15,10.0,11.0,Dine In
2023-08-29 07:27:51.518 UTC,COMPLETED,2429,01,2023-08-29 07:42:17.918 UTC,7,16.5,18.2,Dine In
2023-08-29 16:51:55.161 UTC,COMPLETED,2458,02,2023-08-29 17:40:29.729 UTC,2,29.3,32.2,Dine In
2023-08-29 04:04:16.98 UTC,COMPLETED,2410,02,2023-08-29 04:26:31.847 UTC,2,27.4,30.1,Dine In
2023-08-29 10:07:07.395 UTC,COMPLETED,2439,02,2023-08-29 12:27:28.282 UTC,1,7.2,7.9,Dine In
2023-08-29 06:59:22.472 UTC,COMPLETED,2428,02,2023-08-29 07:30:14.282 UTC,3,63.2,69.5,Dine In
2023-08-29 05:38:42.246 UTC,COMPLETED,2420,02,2023-08-29 05:39:42.12 UTC,1,34.8,34.8,Dine In
2023-08-29 07:33:34.116 UTC,COMPLETED,2430,03,2023-08-29 07:54:28.832 UTC,3,21.4,23.5,Dine In
2023-08-29 12:43:45.688 UTC,COMPLETED,2442,04,2023-08-29 13:06:08.381 UTC,4,45.5,50.1,Dine In
2023-08-29 03:41:16.723 UTC,COMPLETED,2408,05,2023-08-29 03:58:53.296 UTC,3,58.6,64.5,Dine In
2023-08-29 05:37:36.072 UTC,COMPLETED,2419,05,2023-08-29 05:58:57.132 UTC,1,22.2,24.4,Dine In
2023-08-29 05:25:11.357 UTC,COMPLETED,2417,06,2023-08-29 05:57:28.657 UTC,4,65.6,66.7,Dine In
2023-08-29 15:09:24.582 UTC,COMPLETED,2455,07,2023-08-29 15:46:30.955 UTC,7,102.9,113.2,Dine In
2023-08-29 18:14:40.545 UTC,COMPLETED,2464,07,2023-08-29 19:07:27.142 UTC,5,105.0,115.5,Dine In
2023-08-29 13:50:34.163 UTC,COMPLETED,2447,07,2023-08-29 14:50:55.496 UTC,7,34.3,37.7,Dine In
2023-08-29 15:41:07.087 UTC,COMPLETED,2457,08,2023-08-29 15:46:48.302 UTC,3,44.7,49.2,Dine In
2023-08-29 14:53:37.521 UTC,COMPLETED,2451,08,2023-08-29 15:27:07.677 UTC,8,35.3,38.8,Dine In
2023-08-29 05:40:27.481 UTC,COMPLETED,2421,08,2023-08-29 06:07:04.754 UTC,2,38.0,41.8,Dine In
2023-08-29 08:36:55.375 UTC,COMPLETED,2435,08,2023-08-29 09:06:07.951 UTC,1,14.5,16.0,Dine In
2023-08-29 04:29:33.185 UTC,COMPLETED,2414,08,2023-08-29 04:52:58.476 UTC,1,44.2,46.1,Dine In
2023-08-29 12:49:14.579 UTC,COMPLETED,2443,08,2023-08-29 13:18:14.42 UTC,8,49.2,54.1,Dine In
2023-08-29 00:29:20.536 UTC,COMPLETED,2402,08,2023-08-29 00:52:46.767 UTC,1,17.9,19.7,Dine In
2023-08-29 01:04:45.992 UTC,COMPLETED,2403,08,2023-08-29 01:57:41.103 UTC,2,42.9,47.2,Dine In
2023-08-29 04:52:59.671 UTC,COMPLETED,2416,09,2023-08-29 05:24:56.58 UTC,1,12.0,13.2,Dine In
2023-08-29 02:53:23.337 UTC,COMPLETED,2404,10,2023-08-29 03:14:34.223 UTC,1,14.9,16.4,Dine In
2023-08-29 15:08:18.362 UTC,COMPLETED,2453,10,2023-08-29 16:00:52.925 UTC,3,46.8,51.5,Dine In
2023-08-29 17:06:37.294 UTC,COMPLETED,2459,11,2023-08-29 17:47:29.189 UTC,3,122.8,135.1,Dine In
2023-08-29 04:15:51.897 UTC,COMPLETED,2412,11,2023-08-29 05:40:49.288 UTC,1,44.5,49.0,Dine In
2023-08-29 20:07:51.529 UTC,COMPLETED,2465,12,2023-08-29 20:11:09.585 UTC,12,121.9,134.1,Dine In
2023-08-29 10:59:18.075 UTC,COMPLETED,2440,15,2023-08-29 11:53:13.721 UTC,15,6.0,6.6,Dine In
2023-08-29 00:21:53.813 UTC,COMPLETED,2400,15,2023-08-29 01:08:34.53 UTC,2,33.5,36.9,Dine In
2023-08-29 06:05:29.481 UTC,COMPLETED,2422,15,2023-08-29 08:15:42.64 UTC,2,0.0,0.0,Dine In
2023-08-29 17:19:45.56 UTC,COMPLETED,2460,15,2023-08-29 17:56:20.397 UTC,15,16.9,18.6,Dine In
2023-08-29 13:03:59.639 UTC,COMPLETED,2444,15,2023-08-29 13:34:48.177 UTC,15,4.5,5.0,Dine In
2023-08-29 04:50:56.779 UTC,COMPLETED,2415,15,2023-08-29 05:10:43.505 UTC,1,21.4,23.5,Dine In
2023-08-29 02:57:48.879 UTC,COMPLETED,2405,15,2023-08-29 03:38:33.449 UTC,2,67.6,68.9,Dine In
2023-08-29 14:55:14.974 UTC,COMPLETED,2452,16,2023-08-29 15:20:51.713 UTC,2,38.9,42.8,Dine In
2023-08-29 06:47:44.515 UTC,COMPLETED,2427,16,2023-08-29 07:05:08.133 UTC,1,19.9,21.9,Dine In
2023-08-29 15:36:47.179 UTC,COMPLETED,2456,16,2023-08-29 15:54:21.538 UTC,2,112.6,123.9,Dine In
2023-08-29 08:57:40.027 UTC,COMPLETED,2436,16,2023-08-29 09:17:59.501 UTC,1,17.4,19.1,Dine In
2023-08-29 03:04:04.213 UTC,COMPLETED,2406,16,2023-08-29 03:20:03.822 UTC,1,14.9,16.4,Dine In
2023-08-29 00:24:42.299 UTC,COMPLETED,2401,16,2023-08-29 00:53:53.239 UTC,2,41.8,46.0,Dine In
2023-08-29 17:51:37.5 UTC,COMPLETED,2461,16,2023-08-29 18:09:15.745 UTC,16,21.9,24.1,Dine In
2023-08-29 14:11:13.906 UTC,COMPLETED,2448,17,2023-08-29 14:44:13.722 UTC,17,27.9,30.7,Dine In
2023-08-29 15:08:52.76 UTC,COMPLETED,2454,17,2023-08-29 15:54:47.708 UTC,2,66.3,72.9,Dine In
2023-08-29 13:33:43.622 UTC,COMPLETED,2446,17,2023-08-29 14:02:58.7 UTC,17,32.8,36.1,Dine In
2023-08-29 07:53:37.017 UTC,COMPLETED,2431,17,2023-08-29 08:59:37.671 UTC,1,23.9,26.3,Dine In
2023-08-29 06:10:40.675 UTC,COMPLETED,2423,17,2023-08-29 06:52:32.256 UTC,2,35.1,38.6,Dine In
2023-08-29 08:15:42.591 UTC,COMPLETED,2433,28,2023-08-29 08:43:25.502 UTC,2,26.9,29.6,Dine In
2023-08-29 06:31:21.946 UTC,COMPLETED,2426,30,2023-08-29 08:21:08.652 UTC,10,31.8,0.0,Dine In
2023-08-29 11:07:25.108 UTC,COMPLETED,2441,30,2023-08-30 00:38:15.53 UTC,30,16.9,0.0,Dine In
2023-08-29 04:11:53.792 UTC,COMPLETED,2411,30,2023-08-29 04:12:32.621 UTC,1,6.0,0.0,Dine In
2023-08-29 08:33:07.312 UTC,VOIDED,2434,30,2023-08-29 08:40:02.699 UTC,1,0.0,0.0,Dine In
2023-08-29 00:10:51.483 UTC,COMPLETED,2399,30,2023-08-29 01:31:36.917 UTC,1,42.8,0.0,Dine In
2023-08-29 03:13:02.581 UTC,COMPLETED,2407,TA47,2023-08-29 03:34:41.199 UTC,0,15.4,15.4,Takeaway
2023-08-29 03:44:07.947 UTC,COMPLETED,2409,TA48,2023-08-29 04:07:13.542 UTC,0,15.4,15.4,Takeaway
2023-08-29 04:28:31.664 UTC,COMPLETED,2413,TA50,2023-08-29 04:53:58.056 UTC,0,19.4,19.4,Takeaway
